Actor.java,setHeight,THIS,Actor,0,DEF,$ == null=0.582563042641,$ != null=0.19929125905,$.size++ >= $.threshold=0.00216252706014,$.ordered=0.00152923702262,$.size == 0=0.00126002193429,$.drawing=0.000468254525913,$-- > 0=0.00046816165559,$.hasZeroValue=0.000336814031471,$ > 0=0.000314715580316,key.equals($.keyTable[index])=0.000277434941381,
Actor.java,setHeight,height,float,0,DEF,$=0.100961953402,$ > 0=0.0302859153599,$ == 0=0.0210071895272,$ != 0=0.0205295234919,$ < 0=0.0196624882519,$ >= 0=0.00563506502658,$-- > 0=0.00179331679828,$ == null=0.000935074000154,$.size++ >= $.threshold=0.000848319206852,$ >= size=0.000795787083916,
Actor.java,setSize,THIS,Actor,0,DEF,$ == null=0.58253288269,$ != null=0.199280947447,$.size++ >= $.threshold=0.0021624150686,$.ordered=0.0015291578602,$.size == 0=0.00125995674171,$.drawing=0.000468230311526,$-- > 0=0.000468137441203,$.hasZeroValue=0.000336796598276,$ > 0=0.000314699311275,$ >= 0=0.000284276757156,
Actor.java,setSize,THIS,Actor,0,DEF,$ == null=0.58253288269,$ != null=0.199280947447,$.size++ >= $.threshold=0.0021624150686,$.ordered=0.0015291578602,$.size == 0=0.00125995674171,$.drawing=0.000468230311526,$-- > 0=0.000468137441203,$.hasZeroValue=0.000336796598276,$ > 0=0.000314699311275,$ >= 0=0.000284276757156,
Actor.java,setSize,width,float,0,DEF,$=0.101705253124,$ == 0=0.0270271953195,$ > 0=0.0227643046528,$ != 0=0.0226796641946,$ >= 0=0.012474742718,$ < 0=0.00561388349161,$.size++ >= $.threshold=0.000854564714245,$.size == 0=0.000835956132505,$ == null=0.000821450375952,$ >= size=0.00080164585961,
Actor.java,setSize,height,float,0,DEF,$=0.100835435092,$ > 0=0.0302479639649,$ == 0=0.0209808647633,$ != 0=0.0205037966371,$ < 0=0.0196378473192,$ >= 0=0.00688109593466,$-- > 0=0.00179106963333,$ == null=0.000933902221732,$.size++ >= $.threshold=0.000847256160341,$ >= size=0.00079478987027,
Actor.java,sizeBy,size,float,0,DEF,$=0.100286446512,$ == 0=0.0321893170476,$ != 0=0.0230397414416,$ > 0=0.0224467366934,$ < 0=0.0205081477761,$ >= 0=0.00510834390298,$.size++ >= $.threshold=0.000842643319629,$.size == 0=0.000824294344056,$ == null=0.000809990917332,$ >= size=0.000790462712757,
Actor.java,sizeBy,width,float,0,DEF,$=0.101920112967,$ == 0=0.0270842909813,$ != 0=0.0260757636279,$ > 0=0.0228123944253,$ >= 0=0.00708672124892,$ < 0=0.00562574295327,$.size++ >= $.threshold=0.000856369966641,$.size == 0=0.00083772209473,$ == null=0.000823185662739,$ >= size=0.000803339353297,
Actor.java,sizeBy,height,float,0,DEF,$=0.100575990975,$ > 0=0.0301701370627,$ != 0=0.0234638545662,$ == 0=0.0221251882613,$ < 0=0.0195873212069,$ >= 0=0.00527110416442,$-- > 0=0.0017864612164,$ == null=0.000931499351282,$.size++ >= $.threshold=0.000845076225232,$ >= size=0.000792744918726,
Actor.java,setBounds,THIS,Actor,0,DEF,$ == null=0.582529902458,$ != null=0.199279949069,$.size++ >= $.threshold=0.00216240412556,$.ordered=0.00152915006038,$.size == 0=0.00125995033886,$.drawing=0.000468227925012,$-- > 0=0.000468135054689,$.hasZeroValue=0.00033679488115,$ > 0=0.000314697710564,$ < 0=0.000283265631879,
Actor.java,setBounds,THIS,Actor,0,DEF,$ == null=0.582529902458,$ != null=0.199279949069,$.size++ >= $.threshold=0.00216240412556,$.ordered=0.00152915006038,$.size == 0=0.00125995033886,$.drawing=0.000468227925012,$-- > 0=0.000468135054689,$.hasZeroValue=0.00033679488115,$ > 0=0.000314697710564,$ < 0=0.000283265631879,
Actor.java,setBounds,x,float,0,DEF,$=0.102443248034,$ != 0=0.0253824181855,$ > 0=0.0229294858873,$ == 0=0.0218636468053,$ >= 0=0.00811160169542,$ < 0=0.00567350303754,$.size++ >= $.threshold=0.000860765576363,$.size == 0=0.000842022011057,$ == null=0.000827410956845,$ >= size=0.000807462725788,
Actor.java,setBounds,y,float,0,DEF,$=0.102443248034,$ != 0=0.0253824181855,$ > 0=0.0229294858873,$ == 0=0.0218636468053,$ >= 0=0.00811160169542,$ < 0=0.00567350303754,$.size++ >= $.threshold=0.000860765576363,$.size == 0=0.000842022011057,$ == null=0.000827410956845,$ >= size=0.000807462725788,
Actor.java,setBounds,THIS,Actor,0,DEF,$ == null=0.582529902458,$ != null=0.199279949069,$.size++ >= $.threshold=0.00216240412556,$.ordered=0.00152915006038,$.size == 0=0.00125995033886,$.drawing=0.000468227925012,$-- > 0=0.000468135054689,$.hasZeroValue=0.00033679488115,$ > 0=0.000314697710564,$ < 0=0.000283265631879,
Actor.java,setBounds,THIS,Actor,0,DEF,$ == null=0.582529902458,$ != null=0.199279949069,$.size++ >= $.threshold=0.00216240412556,$.ordered=0.00152915006038,$.size == 0=0.00125995033886,$.drawing=0.000468227925012,$-- > 0=0.000468135054689,$.hasZeroValue=0.00033679488115,$ > 0=0.000314697710564,$ < 0=0.000283265631879,
Actor.java,setBounds,width,float,0,DEF,$=0.102155014873,$ == 0=0.0271467138082,$ > 0=0.0228649731725,$ != 0=0.0227799583226,$ >= 0=0.0080887787044,$ < 0=0.00565754016861,$.size++ >= $.threshold=0.000858343788423,$.size == 0=0.00083965290105,$ == null=0.000825082999654,$ >= size=0.000805190880783,
Actor.java,setBounds,height,float,0,DEF,$=0.100466638803,$ > 0=0.0301373321563,$ < 0=0.0244720540941,$ == 0=0.0209041275084,$ != 0=0.0204288065434,$ >= 0=0.00560741964728,$-- > 0=0.00178451882675,$ == null=0.000930486537982,$.size++ >= $.threshold=0.000844157359097,$ >= size=0.000791882979684,
Actor.java,setOrigin,THIS,Actor,1,DEF,$ == null=0.582499086857,$ != null=0.199269384146,$.size++ >= $.threshold=0.00214838027023,$.ordered=0.00152906915173,$.size == 0=0.00125988363288,$.drawing=0.000468203128548,$-- > 0=0.000468110258225,$ == 0=0.000396903196815,$.hasZeroValue=0.000336777040502,$ > 0=0.000311090989271,
Actor.java,setOrigin,alignment,int,1,DEF,i < $=0.409376680851,$ < n=0.211951047182,$=0.0350660048425,$ == 0=0.0148271918297,$ > 0=0.0114305270836,$ < 0=0.00967188645154,$ >= size=0.00689922785386,$ >= 0=0.00620832201093,$ != 0=0.00620265258476,$-- > 0=0.00296825077385,
Actor.java,setOrigin,THIS,Actor,1,DEF,$ == null=0.582499086857,$ != null=0.199269384146,$.size++ >= $.threshold=0.00214838027023,$.ordered=0.00152906915173,$.size == 0=0.00125988363288,$.drawing=0.000468203128548,$-- > 0=0.000468110258225,$ == 0=0.000396903196815,$.hasZeroValue=0.000336777040502,$ > 0=0.000311090989271,
Actor.java,setOrigin,alignment,int,1,DEF,i < $=0.409376680851,$ < n=0.211951047182,$=0.0350660048425,$ == 0=0.0148271918297,$ > 0=0.0114305270836,$ < 0=0.00967188645154,$ >= size=0.00689922785386,$ >= 0=0.00620832201093,$ != 0=0.00620265258476,$-- > 0=0.00296825077385,
Actor.java,rotateBy,amountInDegrees,float,0,DEF,$=0.0991175696254,$ > 0=0.0296999998391,$ < 0=0.0277818832546,$ == 0=0.0181151479483,$ != 0=0.0175324194133,$.size++ >= $.threshold=0.00706206588075,$ >= 0=0.00530383596197,$.drawing=0.00176090735476,$-- > 0=0.00176055636257,$.ordered=0.00150748586748,
Actor.java,setZIndex,index,int,0,IllegalArgumentException,i < $=0.379353672266,$ < n=0.232161313295,$ < 0=0.0629795342684,$=0.0324943177402,$ == 0=0.0108756572008,$ >= 0=0.00872850418091,$ >= size=0.0063932496123,$ != 0=0.00507646007463,$ > 0=0.00164829671849,$-- > 0=0.000851916032843,
Actor.java,setZIndex,parent,Group,0,RET,$ == null=0.699827432632,$ != null=0.1611648947,$.size == 0=0.00148371548858,$ == 0=0.00106141180731,$ >= 0=0.000353396753781,$.ordered=0.000329698348651,$ != 0=0.000181206429261,$ < 0=0.000139926021802,$.size++ >= $.threshold=0.000139175157528,$=0.000110492946988,
Actor.java,setZIndex,children,Array<Actor>,0,RET,$ == null=0.695446074009,$ != null=0.162121832371,$.size == 0=0.001564991544,$.size++ >= $.threshold=0.00118716829456,$ == 0=0.000958604970947,$-- > 0=0.000336347671691,$.ordered=0.000331655959599,$.drawing=0.000304018001771,key.equals(keyTable[$])=0.000280031759758,$.hasZeroValue=0.000218679197133,
Actor.java,getZIndex,parent,Group,0,RET,$ == null=0.628878653049,$ != null=0.19456872344,$.size == 0=0.00133266160265,$ >= 0=0.000474613974802,$.ordered=0.000424166704761,$ != 0=0.000318480335409,$ == 0=0.000305762980133,$.size++ >= $.threshold=0.000177809910383,$ < 0=0.000149133978994,$=0.00014215245028,
Actor.java,clipBegin,width,float,0,RET,$=0.101439207792,$ >= 0=0.0385777503252,$ < 0=0.0185041669756,$ == 0=0.017538074404,$ != 0=0.0122084366158,$ > 0=0.00570117961615,$ == null=0.00088857364608,$.size == 0=0.000822111382149,$.size++ >= $.threshold=0.000811535632238,$ >= size=0.000641478458419,
Actor.java,clipBegin,height,float,0,RET,$=0.102885551751,$ < 0=0.0302497372031,$ != 0=0.0168205294758,$ == 0=0.0154385883361,$ >= 0=0.0100007141009,$ > 0=0.00569423148409,$-- > 0=0.0020222235471,key.equals(keyTable[$])=0.00168363610283,$ == null=0.000933915260248,$.size == 0=0.000833833182696,
Actor.java,screenToLocalCoordinates,stage,Stage,0,RET,$ == null=0.718293368816,$ != null=0.150619342923,$ == 0=0.000743054319173,$ < 0=0.00055140099721,$.size == 0=0.000246549549047,$ >= 0=0.000218599918298,$ != 0=0.000184585165698,$.size++ >= $.threshold=0.000131317457999,$=0.000105873477878,$ >= size=0.000103079335531,
Actor.java,stageToLocalCoordinates,THIS,Actor,0,DEF,$ == null=0.582545757294,$ != null=0.199285358191,$.size++ >= $.threshold=0.00216246279888,$.ordered=0.00152919162065,$.size == 0=0.00125998456497,$.drawing=0.000468240643386,$-- > 0=0.000468147773063,$.hasZeroValue=0.000336804019753,$ > 0=0.000314706267091,$ != 0=0.000280039705103,
Actor.java,localToParentCoordinates,rotation,float,1,DEF,$=0.0928789898753,$ == 0=0.066127628088,$ != 0=0.0505363792181,$ > 0=0.0299933291972,$ < 0=0.0177576187998,$ >= 0=0.00538757117465,$.size++ >= $.threshold=0.000766708457377,$.size == 0=0.000763409479987,$ == null=0.000750162580516,$ >= size=0.000732076761778,
Actor.java,localToParentCoordinates,scaleX,float,1,DEF,$=0.0958123132586,$ == 0=0.0682160928845,$ > 0=0.0309405848384,$ != 0=0.0205502454191,$ < 0=0.0183184444904,$ >= 0=0.00555772241205,$.size++ >= $.threshold=0.000790922844317,$.size == 0=0.000787519675214,$ == null=0.000773854379077,$ >= size=0.000755197368562,
Actor.java,localToParentCoordinates,scaleY,float,1,DEF,$=0.0958123132586,$ == 0=0.0682160928845,$ > 0=0.0309405848384,$ != 0=0.0205502454191,$ < 0=0.0183184444904,$ >= 0=0.00555772241205,$.size++ >= $.threshold=0.000790922844317,$.size == 0=0.000787519675214,$ == null=0.000773854379077,$ >= size=0.000755197368562,
Actor.java,localToAscendantCoordinates,actor,Actor,0,NIL-WHILE,$ == null=0.577620744705,$ != null=0.273880302906,$.size == 0=0.00501466915011,$.size++ >= $.threshold=0.00119685323443,$-- > 0=0.00116182968486,$.ordered=0.00100796693005,$.drawing=0.000308640883304,$ != 0=0.000248901691521,$.hasZeroValue=0.000222004397074,$ < 0=0.000188927297131,
Actor.java,localToAscendantCoordinates,ascendant,Actor,0,DEF,$ == null=0.553235709667,$ != null=0.295199483633,$.size++ >= $.threshold=0.00137238996103,$.size == 0=0.0009147360106,$ > 0=0.000450148829259,$.ordered=0.000356073898729,$.drawing=0.000326401117491,$-- > 0=0.000326336361468,$ != 0=0.000263224355876,$.hasZeroValue=0.000234779290622,
Actor.java,parentToLocalCoordinates,rotation,float,1,DEF,$=0.0936885327101,$ == 0=0.080043785274,$ != 0=0.0372555479407,$ > 0=0.0217335801572,$ < 0=0.0179123952985,$ >= 0=0.00543452985585,$.size++ >= $.threshold=0.000773391162511,$.size == 0=0.000770063488744,$ == null=0.000756701105274,$ >= size=0.000738457601983,
Actor.java,parentToLocalCoordinates,scaleX,float,1,DEF,$=0.0954539850354,$ == 0=0.081552118063,$ > 0=0.0221431255341,$ != 0=0.0191137325019,$ < 0=0.0182499345392,$ >= 0=0.00553693762049,$.size++ >= $.threshold=0.000787964847405,$.size == 0=0.000784574483987,$ == null=0.000770960294176,$ >= size=0.000752373016439,
Actor.java,parentToLocalCoordinates,scaleY,float,1,DEF,$=0.0954539850354,$ == 0=0.081552118063,$ > 0=0.0221431255341,$ != 0=0.0191137325019,$ < 0=0.0182499345392,$ >= 0=0.00553693762049,$.size++ >= $.threshold=0.000787964847405,$.size == 0=0.000784574483987,$ == null=0.000770960294176,$ >= size=0.000752373016439,
Actor.java,drawDebugBounds,THIS,Actor,0,RET,$ == null=0.577567279339,$ != null=0.197582259774,$.size == 0=0.00938623398542,$.size++ >= $.threshold=0.00180023466237,$.ordered=0.00151612306945,$-- > 0=0.000513606821187,$.drawing=0.000464239041321,key.equals(keyTable[$])=0.00042761178338,$ == 0=0.000423444289481,$ >= 0=0.000400680641178,
Actor.java,setDebug,enabled,boolean,0,DEF,$=0.46885368228,$.drawing=0.00117730873171,$-- > 0=0.00117707520258,$ > 0=0.000958398450166,$ == 0=0.000771790917497,key.equals($.keyTable[index])=0.000697540701367,$ >= 0=0.000609776703641,$ != 0=0.000601716630626,$.size++ >= $.threshold=0.000556809070986,$ >= size=0.000522328715306,
Actor.java,toString,name,String,0,DEF,$ == null=0.638960361481,$ != null=0.235434830189,$ > 0=0.000302027503494,$.size == 0=0.000252554920735,$ == 0=0.000236335181398,$ != 0=0.000175316643436,$.size++ >= $.threshold=0.000131899112603,$ >= 0=0.000131826542201,$ >= size=0.000123731209897,$ < 0=0.000113848014735,
Actor.java,toString,dotIndex,int,0,DEF,i < $=0.407771646976,$ < n=0.211120054126,$=0.0349285192788,$ > 0=0.0164352338761,$ == 0=0.0133544309065,$ < 0=0.00937241222709,$ >= size=0.00687217805535,$ != 0=0.00676202587783,$ >= 0=0.00605670269579,$-- > 0=0.00295661319979,
ActorGestureListener.java,handle,e,Event,0,RET,$ == null=0.599106788635,$ != null=0.209382891655,$.size == 0=0.00150375941303,$-- > 0=0.000462919357233,$.ordered=0.000456462119473,$.drawing=0.000418423616793,key.equals(keyTable[$])=0.000385411083698,$ >= 0=0.000377425982151,$ != 0=0.000327366258716,key.equals($.keyTable[index])=0.000247910764301,
AddAction.java,restart,THIS,AddAction,0,DEF,$ == null=0.572440326214,$ != null=0.204102098942,$.size++ >= $.threshold=0.00221472978592,$.ordered=0.00156615243759,$.size == 0=0.00129043846391,$.drawing=0.000479558075313,$-- > 0=0.000479462934891,$.hasZeroValue=0.000344944593962,$ > 0=0.0003223126987,key.equals($.keyTable[index])=0.000284132111119,
AddListenerAction.java,act,THIS,AddListenerAction,1,DEF,$ == null=0.570891082287,$ != null=0.203549727798,$.size++ >= $.threshold=0.0045656519942,$.ordered=0.00156191387214,$.size == 0=0.0012623546645,$.drawing=0.000478260219097,$-- > 0=0.00047816534061,$ != 0=0.00038569024764,$.hasZeroValue=0.000344011059497,$ > 0=0.000325351080392,
Affine2.java,setToTrnRotScl,degrees,float,1,DEF,$=0.0948929712176,$ == 0=0.0740206539631,$ > 0=0.0213101729751,$ < 0=0.0184805449098,$ != 0=0.0175186488777,$.size++ >= $.threshold=0.00676106568426,$ >= 0=0.00620835740119,$.drawing=0.00168585381471,$-- > 0=0.00168551784009,$.hasZeroValue=0.00121262820903,
Affine2.java,setToTrnRotRadScl,radians,float,1,DEF,$=0.0964229628444,$ == 0=0.0701373592019,$ > 0=0.0213811825961,$ < 0=0.0195740126073,$ != 0=0.0181619003415,$ >= 0=0.00866405386478,$.size++ >= $.threshold=0.000810180965345,$.size == 0=0.000792538863607,$ == null=0.000778786488809,$ >= size=0.000760010560043,
Affine2.java,inv,det,float,0,GdxRuntimeException,$=0.0941268131137,$ < 0=0.0569918751717,$ == 0=0.0474223308265,$ != 0=0.0296971853822,$ > 0=0.00818477664143,$.size++ >= $.threshold=0.00638549588621,$ >= 0=0.00598926376551,$.drawing=0.00167224230245,$-- > 0=0.00167190900538,$.hasZeroValue=0.00120283756405,
Affine2.java,rotate,degrees,float,0,RET,$ == 0=0.185514822602,$=0.084807112813,$ < 0=0.0251141991466,$ != 0=0.00948344171047,$.size++ >= $.threshold=0.00579347508028,$ >= 0=0.0050744456239,$ > 0=0.00295385089703,$-- > 0=0.00166689057369,$.drawing=0.00150666933041,key.equals(keyTable[$])=0.00138779706322,
Affine2.java,rotateRad,radians,float,0,RET,$ == 0=0.127345308661,$=0.0936061218381,$ < 0=0.0173030104488,$ >= 0=0.00761437788606,$ != 0=0.00748223951086,$ > 0=0.00319011230022,$.size == 0=0.00141583720688,$.size++ >= $.threshold=0.000754104577936,$ == null=0.000740980904084,$ >= size=0.000591943855397,
Affine2.java,preRotate,degrees,float,0,RET,$ == 0=0.151746213436,$=0.0883599966764,$ < 0=0.0261663235724,$ != 0=0.00988073833287,$.size++ >= $.threshold=0.00599427940324,$ >= 0=0.00528703304008,$ > 0=0.00331894028932,$-- > 0=0.00173672277015,$.drawing=0.00156978913583,key.equals(keyTable[$])=0.001445936854,
Affine2.java,preRotateRad,radians,float,0,RET,$ == 0=0.112966105342,$=0.0951856672764,$ < 0=0.0175949875265,$ >= 0=0.00774286594242,$ != 0=0.00760849751532,$ > 0=0.00349832931533,$.size == 0=0.000851837452501,$.size++ >= $.threshold=0.00076150597306,$ == null=0.000753484433517,$ >= size=0.000601932464633,
AfterAction.java,setTarget,target,Actor,0,DEF,$ == null=0.502046883106,$ != null=0.377565890551,$.size == 0=0.000774210027885,$ >= 0=0.000300521642203,$.ordered=0.000288029317744,$ == 0=0.000267003488261,$ > 0=0.000184300428373,$ != 0=0.00016829224478,$.size++ >= $.threshold=0.000143796511111,$ >= size=0.000117139090435,
AfterAction.java,delegate,currentActions,Array<Action>,0,DEF,$ == null=0.600911438465,$ != null=0.244161292911,$.size++ >= $.threshold=0.00196664058603,$.size == 0=0.000913125695661,$.ordered=0.000362371385563,$.drawing=0.000332173804054,$-- > 0=0.000332107942086,$ > 0=0.000331869843649,$ != 0=0.000259886117419,$.hasZeroValue=0.000238931577769,
AfterAction.java,delegate,i,int,0,NIL-FOR,$ < n=0.756780385971,i < $=0.12218721211,$ >= 0=0.039345189929,$=0.00804465729743,$-- > 0=0.00237430329435,$ != 0=0.00217200047337,$ < 0=0.00146454980131,$ == 0=0.00130069954321,$ > 0=0.00107984384522,$ >= size=0.00092823128216,
AfterAction.java,delegate,index,int,0,DEF,i < $=0.388583034277,$ < n=0.237809628248,$=0.0332848802209,$ > 0=0.0299456249923,$ < 0=0.0144075509161,$ != 0=0.0104251857847,$ == 0=0.00678014336154,$ >= size=0.00654879258946,$ >= 0=0.00511905550957,$-- > 0=0.000872642500326,
AlphaAction.java,begin,THIS,AlphaAction,0,DEF,$ == null=0.571793198586,$ != null=0.203871384263,$.size++ >= $.threshold=0.00283602206036,$.ordered=0.00156438199338,$.size == 0=0.00126434944104,$.drawing=0.000479015958263,$-- > 0=0.000478920934256,$ > 0=0.000478577596368,$ != 0=0.000386299710954,$.hasZeroValue=0.000344554660842,
AmbientCubemap.java,set,THIS,AmbientCubemap,0,NIL-FOR,$ == null=0.566763401031,$ != null=0.202077999711,$.size == 0=0.0102522913367,$.size++ >= $.threshold=0.00185406848323,$-- > 0=0.00162599689793,$.ordered=0.0015506206546,$ >= size=0.000627141620498,$.drawing=0.000474802247481,$.hasZeroValue=0.000341523758834,$ < 0=0.000292667857138,
AmbientCubemap.java,set,i,int,0,NIL-FOR,$ < n=0.795591652393,i < $=0.111746147275,$ >= 0=0.0189785901457,$=0.00735723040998,$-- > 0=0.00217141606845,$ < 0=0.00149586133193,$ == 0=0.00143792142626,$ != 0=0.000991433742456,$ >= size=0.000848912692163,$ > 0=0.0006268817815,
AmbientCubemap.java,set,THIS,AmbientCubemap,0,NIL-FOR,$ == null=0.566763401031,$ != null=0.202077999711,$.size == 0=0.0102522913367,$.size++ >= $.threshold=0.00185406848323,$-- > 0=0.00162599689793,$.ordered=0.0015506206546,$ >= size=0.000627141620498,$.drawing=0.000474802247481,$.hasZeroValue=0.000341523758834,$ < 0=0.000292667857138,
AmbientCubemap.java,set,idx,int,0,NIL-FOR,i < $=0.469046056271,$ < n=0.2206376791,$=0.0308814216405,$ >= 0=0.0076879421249,$ < 0=0.00627876538783,$ == 0=0.00603556726128,$ != 0=0.00384953292087,$ >= size=0.0035632471554,$-- > 0=0.00277319177985,$ > 0=0.00263128895313,
AmbientCubemap.java,clear,THIS,AmbientCubemap,0,NIL-FOR,$ == null=0.565371394157,$ != null=0.201581686735,$.size == 0=0.0121233258396,$.size++ >= $.threshold=0.00183667486999,$-- > 0=0.00162200338673,$.ordered=0.00154681236017,$ >= size=0.000625601387583,$.drawing=0.000473636115203,$ >= 0=0.000408791151131,$ != 0=0.000381961173844,
AmbientCubemap.java,clear,i,int,0,NIL-FOR,$ < n=0.710279643536,i < $=0.15942710638,$ >= 0=0.0224874895066,$=0.0104964869097,$ != 0=0.00376634253189,$-- > 0=0.00309793744236,$ < 0=0.00222013401799,$ == 0=0.00167765363585,$ > 0=0.00140895601362,$ >= size=0.00121113518253,
AmbientCubemap.java,clamp,THIS,AmbientCubemap,0,NIL-FOR,$ == null=0.565371394157,$ != null=0.201581686735,$.size == 0=0.0121233258396,$.size++ >= $.threshold=0.00183667486999,$-- > 0=0.00162200338673,$.ordered=0.00154681236017,$ >= size=0.000625601387583,$.drawing=0.000473636115203,$ >= 0=0.000408791151131,$ != 0=0.000381961173844,
